"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"340","Blattula piveteaui","species","Rhaetian","",208.5,201.3,32.485001,41.779999,40.5,37.77,"Blattodea",21,20,999.99,999.99
"2961","Coleoptera","order","Carnian","Norian",237,208.5,18.275557,50.665833,27.93,33.11,"Coleoptera",24,21,14.5551,39.9483
"3212","Coleoptera","order","Norian","",228,208.5,-53.446667,-29.5625,-6.86,-38.53,"Coleoptera",23,21,-14.1287,-34.0817
"9110","Phoroschizidae","family","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Coleoptera",23,21,-24.6969,13.2982
"22110","Ademosyne llantenesensis","species","Norian","",228,208.5,-69.589996,-35.630001,-23.06,-45.59,"Coleoptera",23,21,-28.5227,-42.8816
"22210","Ademosyne rosenfeldi","species","Norian","",228,208.5,-69.589996,-35.630001,-23.06,-45.59,"Coleoptera",23,21,-28.5227,-42.8816
"2505","Ademosyne australiensis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25110","Ademosynoides angusta","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"252","Ademosynoides obtusa","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"253","Ademosyne olliffi","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"254","Ademosyne major","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25510","Ademosynoides minor","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25610","Ademosyne congener","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25710","Platycrossos tumidus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25810","Ademosyne cameroni","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"25910","Ademosyne punctata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"26010","Ulomites willcoxi","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"26110","Mesothoris clathrata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"265","Mesostigmodera typica","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"266","Etheridgea australis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"315","Kenderlyka consobrina","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Coleoptera",23,21,76.1298,62.4036
"316","Obrieniidae","family","Alaunian","",215.56,212,131.720001,43.299999,152.36,55.4,"Coleoptera",22,21,137.5378,50.4241
"32110","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.15,52.029999,8.94,34.82,"Coleoptera",21,20,-0.5871,35.4262
"345","Holcoptera giebeli","species","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,-0.5947,35.4562
"34910","Elaterophanes","genus","Rhaetian","Early Hettangian",208.5,196.5,10.955,49.988998,18.65,37.82,"Coleoptera",21,20,9.7282,37.1139
"3601","Coleoptera","order","Late Triassic","",237,201.3,29.049999,-28.566668,10.1,-51.82,"Coleoptera",24,20,3.4728,-46.3216
"36110","Coleoptera","order","Late Triassic","",237,201.3,29.5,-29.5,9.94,-52.82,"Coleoptera",24,20,3.4722,-47.3345
"3663","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Coleoptera",21,20,-0.715,34.9163
"469","Holcoptera schlotheimi","species","Sevatian","",212,205.6,9.558333,45.797222,27.34,25.32,"Coleoptera",21,21,12.4715,29.7815
"5112","Gnathosyne akkolkensis","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Coleoptera",23,21,76.1298,62.4036
"597","Argentinosyne gonaldiae","species","Norian","",228,208.5,-69.160004,-32.459999,-23.37,-42.41,"Coleoptera",23,21,-29.3803,-39.7572
"600","Argentinosyne rugosa","species","Norian","",228,208.5,-69.160004,-32.459999,-23.37,-42.41,"Coleoptera",23,21,-29.3803,-39.7572
"6681","Platycoxa jurassica","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Coleoptera",23,21,76.1298,62.4036
"718","Necronectulus avus","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Coleoptera",23,21,76.1298,62.4036
"719","Triadogyrus sternalis","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Coleoptera",23,21,29.4915,45.1467
"794","Colymbotethis antecessor","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Coleoptera",23,21,76.1298,62.4036
"964","Anhydrophilus brodiei","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"965","Elaterophanes vetustus","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"966","Elaterophanes acutus","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"967","Anhydrophilus brodiei","species","Rhaetian","",208.5,201.3,-2,52.125,8.99,34.95,"Coleoptera",21,20,-0.5292,35.5499
"968","Pseudotelephorus haueri","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"969","Pseudotelephorus punctulatus","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"970","Pseudotelephorus grandis","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"971","Holcoptera schlotheimi","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"972","Glaphyroptula anglica","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1275","Heeriaopsis laevigatum","species","Rhaetian","",208.5,201.3,12.558,56.199001,15.91,42.68,"Coleoptera",21,20,6.9125,43.0177
"1276","Nannocurculionites carlsoni","species","Rhaetian","",208.5,201.3,12.92,56.080002,16.23,42.7,"Coleoptera",21,20,7.2328,43.0174
"1277","Pseudocarabites deplanatus","species","Rhaetian","",208.5,201.3,12.92,56.080002,16.23,42.7,"Coleoptera",21,20,7.2328,43.0174
"1280","Parabuprestites rugulosus","species","Rhaetian","",208.5,201.3,12.92,56.080002,16.23,42.7,"Coleoptera",21,20,7.2328,43.0174
"1281","Pseudohydrophilites nathorsti","species","Rhaetian","",208.5,201.3,12.92,56.080002,16.23,42.7,"Coleoptera",21,20,7.2328,43.0174
"1283","Eocoleopteron roemeri","species","Rhaetian","",208.5,201.3,9.944,52.150002,17.03,38.44,"Coleoptera",21,20,7.7472,38.7363
"1284","Pseudoelateropsis infraliassica","species","Rhaetian","",208.5,201.3,9.944,52.150002,17.03,38.44,"Coleoptera",21,20,7.7472,38.7363
"1285","Helopides hildesiensis","species","Rhaetian","",208.5,201.3,9.944,52.150002,17.03,38.44,"Coleoptera",21,20,7.7472,38.7363
"1298","Elaterophanes vetustus","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,-0.5831,35.3405
"1305","Plastelater neptuni","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1306","Brodiola nana","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1324","Hydrobiites anglicus","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"1325","Hydrobiites liasinus","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"1326","Hydrobiites giebeli","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Coleoptera",21,20,-0.715,34.9163
"1327","Chrysomelopsis andraei","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Coleoptera",21,20,-0.6111,35.3765
"1328","Xenogyrinus natans","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Coleoptera",21,20,-0.6111,35.3765
"1329","Mimelater angulatus","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"1342","Anepismus vanus","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"1343","Stenelytron redtenbacheri","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"1358","Dinoharpalus liasinus","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Coleoptera",21,20,-0.715,34.9163
"1359","Stigmenamma heeri","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"1360","Notokistus brodiei","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1361","Hadrocephalus anglicus","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1362","Hadrocephalus liasinus","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1363","Hadrocephalus minor","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1364","Paragyrinus dubius","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1370","Anhydrophilus brodiei","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1371","Pseudotelephorus haueri","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Coleoptera",21,20,-0.6111,35.3765
"1378","Coleoptera","order","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"1386","Coleoptera","order","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Coleoptera",21,20,-0.715,34.9163
"1388","Coleopteron","genus","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Coleoptera",21,20,-0.5848,35.3176
"1389","Coleopteron aquaticus","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"1390","Coleopteron","genus","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"1394","Coleopteron","genus","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Coleoptera",21,20,-0.4848,35.7289
"1397","Coleopteron","genus","Rhaetian","",208.5,201.3,-2.414,51.827999,8.87,34.57,"Coleoptera",21,20,-0.6732,35.1764
"1400","Coleopteron","genus","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,-0.5831,35.3405
"1401","Coleopteron","genus","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,-0.5947,35.4562
"1403","Coleopteron","genus","Rhaetian","",208.5,201.3,-0.78,54.130001,8.7,37.07,"Coleoptera",21,20,-0.7057,37.6796
"1415","Leehermania prorova","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Coleoptera",23,21,-24.6969,13.2982
"2093","Coleoptera","order","Rhaetian","",208.5,201.3,32.485001,41.779999,40.5,37.77,"Coleoptera",21,20,999.99,999.99
"2096","Coleoptera","order","Rhaetian","",208.5,201.3,12.558,56.199001,15.91,42.68,"Coleoptera",21,20,6.9125,43.0177
"2157","Mormolucoides articulatus","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Coleoptera",23,21,-24.6969,13.2982
"2171","Ademosyne parva","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2172","Ademosyne intermedia","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2173","Ademosyne lata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2174","Ademosyne brevis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2175","Ademosyne curvata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2176","Ademosyne ramocostata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2177","Ademosyne rugulosa","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2178","Ademosyne vittamargina","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2179","Ademosyne adunca","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2180","Ademosynoides alternata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2181","Ademosynoides abnormis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2182","Ademosynoides magnifica","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2183","Platycrossos ligulatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2184","Platycrossos subtumidus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2185","Simmondsia subpiriformis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2186","Simmondsia cylindrica","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2187","Grammositum bilineatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2188","Shepherdia quadrivittata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2189","Polysitum punctatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2190","Polysitum minutus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2191","Elateridium subulatum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2192","Elateridium transversum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2193","Mesothoris punctomarginum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2194","Elaterium bipunctatum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2195","Reeveana major","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2196","Reeveana intermedia","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2197","Reeveana minor","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2198","Tryoniopsis punctata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2199","Tryoniopsis granulata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2200","Mesolobites trivittatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2201","Mesolobites tuberculatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2202","Mesolobites granulatus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2203","Mesolobites quadripartita","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2204","Mesolobites tenuiclathrata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2205","Willcoxia magnopunctata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2206","Tillyardiopsis tuberculata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2207","Tillyardiopsis granulata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2208","Leioodes pygmaeum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2209","Leioodes planum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2210","Apheloodes rugosum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2211","Apheloodes obliquum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2212","Ademosynoides striatella","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2214","Mesothoris grandis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2215","Tillyardiopsis variotuberculata","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Coleoptera",23,21,94.2455,-56.8295
"2233","Coleoptera","order","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,-0.5947,35.4562
"2363","Alveolacupes primus","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,110.4423,37.0324
"2364","Alveolicupes secundes","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,110.4423,37.0324
"2365","Mesolobites punctatoides","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,110.4423,37.0324
"2366","Bistrisyne tenua","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,110.4423,37.0324
"2367","Diarcuipenna heterosa","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Coleoptera",23,21,110.4423,37.0324
"2368","Dzeregia juxta","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Coleoptera",23,21,110.4423,37.0324
"2369","Metrorhynchites dilutes","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,110.4423,37.0324
"2576","Mesolobites margacrispus","species","Rhaetian","",208.5,201.3,112.927002,23.254999,130.91,36.8,"Coleoptera",21,20,109.4701,32.2945
"2627","Mesosagrites multipunctatus","species","Rhaetian","",208.5,201.3,61.490002,55.064999,50.24,60.05,"Coleoptera",21,20,42.5748,59.0753
"2642","Omma liassicum","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Coleoptera",21,20,-0.4848,35.7289
"2644","Omma liassicum","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,-0.4685,35.4351
"2645","Omma liassicum","species","Rhaetian","",208.5,201.3,-0.78,54.130001,8.7,37.07,"Coleoptera",21,20,-0.7057,37.6796
"2646","Omma liassicum","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,-0.5997,35.3314
"2691","Pseudosilphites triassicus","species","Alaunian","Sevatian",215.56,205.6,8.84,52.16,17.64,35.4,"Coleoptera",22,21,6.9732,38.4317
"2693","Triadocoleopteron spectabile","species","Rhaetian","",208.5,201.3,9.9,51.360001,17.5,37.74,"Coleoptera",21,20,8.1835,38.0236
"3184","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,-0.5831,35.3405
"3185","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Coleoptera",21,20,-0.6111,35.3765
"3186","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,-0.5947,35.4562
"3187","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.414,51.827999,8.87,34.57,"Coleoptera",21,20,-0.6732,35.1764
"3194","Holcoptera giebeli","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,-0.5831,35.3405
"3195","Holcoptera pigmentatus","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Coleoptera",21,20,-0.4848,35.7289
"3202","Holcoptera solitensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Coleoptera",23,21,-24.6969,13.2982
"3412","Coleoptera","order","Late Triassic","",237,201.3,119.565002,40.064999,131.8,42.6,"Coleoptera",24,20,121.4516,50.3247
"3485","Coptoclavia africana","species","Late Triassic","",237,201.3,20.514999,-8.435,12.24,-30.2,"Coleoptera",24,20,3.211,-24.646
"3728","Holcoptera rasnitsyni","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Coleoptera",23,21,29.4915,45.1467
"3753","Coleoptera","order","Norian","",228,208.5,-79.291603,35.5588,-12.48,8.87,"Coleoptera",23,21,-24.2727,12.3566
"2668","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Dermaptera",21,20,-0.5848,35.3176
"8211","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Dermaptera",21,20,-0.6111,35.3765
"8311","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Dermaptera",21,20,-0.5831,35.3405
"8411","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Dermaptera",21,20,-0.4848,35.7289
"8611","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-1.837,52.279999,9.02,35.13,"Dermaptera",21,20,-0.4921,35.7318
"8710","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-0.78,54.130001,8.7,37.07,"Dermaptera",21,20,-0.7057,37.6796
"8911","Phanerogramma gouldsbroughi","species","Rhaetian","Hettangian",208.5,199.3,-2.6,51.5,8.66,34.62,"Dermaptera",21,20,-0.6463,34.8294
"9011","Phanerogramma australis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Dermaptera",23,21,94.2455,-56.8295
"9111","Phanerogramma dunstani","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Dermaptera",23,21,94.2455,-56.8295
"10410","Phanerogramma kellyi","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Dermaptera",21,20,-0.715,34.9163
"3362","Metarchilimonia krzeminskorum","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3442","Metarchilimonia solita","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3565","Triassopsychoda olseni","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3638","Yalea rectimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3744","Virginiptera certa","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3851","Virginiptera similis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"3913","Crosaphis virginiensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"4012","Prosechamyia trimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"4112","Prosechamyia dimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-24.6969,13.2982
"11511","Vladiptera kovalevi","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Diptera",23,21,76.1298,62.4036
