"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"593","Bubosa poinari","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"594","Ithytermes montoyai","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Blattodea",11,10,0.7716,30.3781
"596","Stavba babkaeva","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"599","Mesoblatta maxi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"601","Cosmotermes multus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"602","Cosmotermes opacus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"603","Stavba jarzembowskii","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"604","Spongistoma angusta","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"633","Cercoula brachyptera","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"637","Milesitermes engeli","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"639","Stavba vrsanskyi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"640","Fragosublatta pectinata","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"642","Fractalia articulata","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"643","Ocelloblattula margarita","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"650","Hypercercoula jiewenae","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"651","Ptiloteuthis foliatus","species","Albian","",113,100.5,-122.563553,40.462139,-74.61,46.76,"Blattodea",11,10,-81.3243,40.5574
"652","Valkyritermes inopinatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"654","Manipulatoides obscura","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"655","Manipulatoridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"661","Arceotermes hospitis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"662","Tanytermitalis philetaerus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"664","Facioblatta perfdia","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"667","Magniocula paradoxona","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"668","Pokemon oculiapertion","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"669","Piloscutumus discretus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"670","Squamicaputa tubulosa","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"671","Okruhliak vedec","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"672","Corydoblatta subrotunda","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"673","Obscuroblatta rigida","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"679","Sivis tykadlo","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"680","Praeblattella solus","species","Late Jurassic","Early Cretaceous",163.5,100.5,69.900002,41.799999,81.23,32.22,"Blattodea",16,10,64.0005,38.725
"691","Huablattula vrsanskyi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"9210","Cucujidae","family","Late Albian","",105.3,99.6,-0.815,40.799999,16.53,36.89,"Coleoptera",11,10,1.8103,28.2365
"10010","Coleoptera","order","Early Cenomanian","",99.6,93.5,33.997501,44.737133,47.02,39.63,"Coleoptera",10,9,31.2392,35.8164
"463","Belidae","family","Late Albian","",105.3,99.6,-0.695,45.935001,17.26,42.97,"Coleoptera",11,10,1.5775,34.355
"470","Prosolierius crassicornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"4711","Prosolierius mixticornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"472","Prosolierius tenuicornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"473","Prosolierius","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6121","Lepicerus georissoides","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"613","Pleuroceratos burmiticus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6141","Palaeocryptorhynchus burmanus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6171","Cryphalites rugosissimus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6181","Elateridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6191","Tenebrionoidea","superfamily","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6201","Elater burmitinus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6211","Cretaceoripidius burmiticus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"744","Aphytocerus dolganicus","species","Late Cenomanian","",99.6,93.5,86.77861,70.117775,90.65,66.33,"Coleoptera",10,9,59.6118,68.2365
"745","Acanthocnemoides sukatshevae","species","Albian","Early Cenomanian",113,93.5,102.889999,72.18,107.8,69.06,"Coleoptera",11,9,68.5672,72.9707
"824","Anchineus dolichobothris","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"825","Mesophyletis calhouni","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"826","Gratshevbelus erici","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,1.5784,34.3551
"834","Ektatotricha paradoxa","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"835","Electroatopos castaneus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"836","Kachinus antennatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"837","Kachinus","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"842","Octavius electrospinosus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"846","Paleoripiphorus deploegi","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,1.5784,34.3551
"847","Salignacicola ebboi","species","Cenomanian","",100.5,93.9,5.983333,44.156387,21.04,39.84,"Coleoptera",10,9,7.3447,32.826
"865","Labradorocoleus carpenteri","species","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-26.8776,45.4811
"866","Cupedidae","family","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-26.8776,45.4811
"867","Peltodytes","genus","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-26.8776,45.4811
"868","Coleoptera","order","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-26.8776,45.4811
"874","Silphidium priscum","species","Early Cenomanian","",99.6,93.5,14.854,50.106998,29.71,45.42,"Coleoptera",10,9,14.1358,39.2751
"875","Otiorhynchites constans","species","Early Cenomanian","",99.6,93.5,14.634,50.438,29.54,45.76,"Coleoptera",10,9,13.9082,39.5888
"876","Brachinites truncatus","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,14.0686,39.2794
"1406","Aphebodactyla rhetine","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1648","Sinoxytelus transbaicalicus","species","Early Cretaceous","",145,100.5,112.83889,50.645557,119.18,48.76,"Coleoptera",14,10,102.3526,55.7401
"1690","Vetuprostomis consimilis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1706","Burmasporum rossi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1796","Mediumiuga sinespinis","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"1912","Hapsomela burmitis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2068","Archiorhynchus angusticollis","species","Albian","",113,100.5,-52.224998,70.614998,5.24,64.11,"Coleoptera",11,10,-15.855,55.452
"2069","Curculiopsis cretaceous","species","Albian","",113,100.5,-52.224998,70.614998,5.24,64.11,"Coleoptera",11,10,-15.855,55.452
"2070","Elytrulum multipunctatum","species","Middle Cenomanian","",99.6,93.5,-52.799999,69.369003,-3.52,63.37,"Coleoptera",10,9,-16.9747,54.3671
"2077","Shixitomaria cretacea","species","Albian","",113,100.5,117.870003,28.299999,131.87,26.36,"Coleoptera",11,10,114.8774,35.0204
"2085","Blaptoides dubius","species","Cenomanian","",100.5,93.9,14.385,50.009998,29.27,45.34,"Coleoptera",10,9,13.7631,39.1461
"2086","Pimeliodes parvus","species","Early Cenomanian","",99.6,93.5,14.19,50.139999,29.11,45.47,"Coleoptera",10,9,13.5846,39.262
"2087","Feronites velenovskyi","species","Early Cenomanian","",99.6,93.5,13.68,50.305,28.65,45.66,"Coleoptera",10,9,13.1426,39.3917
"2088","Chrysomelidium simplex","species","Early Cenomanian","",99.6,93.5,14.854,50.106998,29.71,45.42,"Coleoptera",10,9,14.1358,39.2751
"2089","Lamiites simillimus","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,14.0686,39.2794
"2090","Velenovskya inornata","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,14.0686,39.2794
"2144","Cretasonoma corinformibus","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2145","Penarhytus tenebris","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2146","Prosolierius parvus","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2147","Paederinae","subfamily","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2353","Stephanopachys vetus","species","Late Albian","",105.3,99.6,-0.695,45.935001,17.26,42.97,"Coleoptera",11,10,1.5775,34.355
"2518","Lepichelus pretiosus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2562","Burmonyx zigrasi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2567","Polysitum wudenghaoensis","species","Barremian","Albian",129.4,100.5,109.529999,41.16,121.9,37.72,"Coleoptera",13,10,101.5026,44.9302
"2620","Staphylininae","subfamily","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,2.2812,36.2684
"2621","Stenus (Tesnus) inexpectatus","species","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,2.2812,36.2684
"2629","Ripiphoridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2640","Mesernobius anawrahtai","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2653","Arra legalovi","species","Late Albian","",105.3,99.6,-0.815,40.799999,16.53,36.89,"Coleoptera",11,10,1.8103,28.2365
"2656","Antiquis opaque","species","Late Albian","",105.3,99.6,-0.695,45.935001,17.26,42.97,"Coleoptera",11,10,1.5775,34.355
"2657","Zygadenia","genus","Middle Cenomanian","",99.6,93.5,-71.5,-49.516666,-36.29,-48.35,"Coleoptera",10,9,-47.6993,-57.0192
"2658","Coleoptera","order","Middle Cenomanian","",99.6,93.5,-71.5,-49.516666,-36.29,-48.35,"Coleoptera",10,9,-47.6993,-57.0192
"2659","Coleoptera","order","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2660","Hydrophilidae","family","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2661","Elateroidea","superfamily","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2662","Staphylinidae","family","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2663","Scaphylinus ammanicus","species","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2664","Scirtidae","family","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2665","Petratypus nigri","species","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Coleoptera",11,10,29.0284,8.4284
"2669","Cupedidae","family","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,2.2812,36.2684
"2687","Cretamerus vulloi","species","Early Cenomanian","",99.6,93.5,-1.09,45.990002,14.62,42.03,"Coleoptera",10,9,1.2426,34.3996
"2688","Trogossitidae","family","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2689","Protopeplus cretaceus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2690","Duocalcar geminum","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,1.5784,34.3551
"2699","Nicrophorus","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2703","Anthrenus larvalis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2793","Oodes kachinensis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2801","Actenobius magneoculus","species","Late Albian","",105.3,99.6,-0.815,40.799999,16.53,36.89,"Coleoptera",11,10,1.8103,28.2365
"2810","Mesallotrochus longiantennatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2812","Synchrotronia idinineteena","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,1.5784,34.3551
"2813","Eremisyne xiazhuangensis","species","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,108.7957,44.9014
"2814","Caraboidea","superfamily","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,108.7957,44.9014
"2815","Cretaceites jingxiensis","species","Aptian","Albian",125,100.5,116.080002,39.799999,128.49,36.87,"Coleoptera",12,10,108.7957,44.9014
"2917","Microentomus epibatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2965","Pantostictus burmanicus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2971","Cretakarenni birmanicus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2972","Cretakarenni hispanicus","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2973","Rhizophtoma longus","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"2974","Monotomidae","family","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Coleoptera",11,10,0.7716,30.3781
"3012","Cephenniini","tribe","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"3032","Cretodeinopsis aenigmatica","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"3033","Protodasycerus aenigmaticus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
