"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"5611","Artematopodites propinquus","species","Hettangian","Sinemurian",201.3,190.8,85.669998,43.950001,96.8,61.52,"Coleoptera",20,19,88.6257,52.9213
"5711","Artematopodites prolixus","species","Hettangian","Sinemurian",201.3,190.8,85.669998,43.950001,96.8,61.52,"Coleoptera",20,19,88.6257,52.9213
"21810","Coleoptera","order","Sinemurian","",199.3,190.8,28.75,-30.42,16.11,-44.39,"Coleoptera",20,19,-2.5994,-43.1756
"317","Holcoptera giebeli","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Coleoptera",20,19,5.5141,38.0585
"318","Holcoptera alisonae","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Coleoptera",20,19,5.5141,38.0585
"319","Holcoptera giebeli","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Coleoptera",20,19,5.4893,38.0506
"320","Liassocupes parvus","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Coleoptera",20,19,5.4893,38.0506
"3233","Brochocoleus maculatus","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Coleoptera",20,19,5.5141,38.0585
"3241","Mimemala giganteum","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Coleoptera",20,19,5.5141,38.0585
"32510","Elaterophanes regius","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Coleoptera",20,19,5.4893,38.0506
"3261","Elaterina liassica","species","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"3277","Carabidae","family","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"3283","Byrrhoidea","superfamily","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"32910","Dryopoidea","superfamily","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"33010","Curculionoidea","superfamily","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"331","Curculionidae","family","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"33210","Coleoptera","order","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"3434","Omma liassicum","species","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"3441","Holcoptera giebeli","species","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Coleoptera",20,19,5.4932,38.0514
"34610","Elaterina liassica","species","Sinemurian","",199.3,190.8,-2.92,50.732498,10.33,37.17,"Coleoptera",20,19,5.4924,38.0538
"4651","Mormolucoides articulatus","species","Hettangian","Sinemurian",201.3,190.8,-72.509003,42.603001,-9.22,22.11,"Coleoptera",20,19,-16.8387,26.3694
"4661","Mormolucoides articulatus","species","Hettangian","Sinemurian",201.3,190.8,-72.514999,42.603001,-9.22,22.11,"Coleoptera",20,19,-16.8436,26.3691
"4671","Mormolucoides articulatus","species","Hettangian","Sinemurian",201.3,190.8,-72.525002,42.604,-9.23,22.11,"Coleoptera",20,19,-16.8519,26.3696
"4911","Notocupes issykkulensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"4921","Notocupes kirghizicus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"4931","Notocupes latus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"4941","Notocupes sogutensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"4951","Notocupes cellulosus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"4971","Notocupes crassus","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,76.0979,45.9565
"500","Eurydictyon conspicuum","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,76.0979,45.9565
"5012","Allophalerus aphaleratus","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,76.0979,45.9565
"5021","Allophalerus incertus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"503","Omma avus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"5121","Ranis collevus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"5221","Petrosyne liassica","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,76.0979,45.9565
"5461","Salebrocoleus megacephalus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"5471","Salebrocoleus sternalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"5481","Tersoides elongatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"5612","Parathnesidius oculatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"6661","Platycoxa armata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"710","Lithorabus incertus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"1052","Tersus crowsoni","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Coleoptera",20,19,5.5141,38.0585
"1070","Mesogyrus sibiricus","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Coleoptera",19,18,82.9016,63.1054
"1096","Memptus handlirschi","species","Pliensbachian","Toarcian",190.8,174.1,87.529999,54.497002,96.68,65.24,"Coleoptera",19,17,82.9016,63.1054
"1106","Ochtebiites minor","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Coleoptera",19,18,82.9016,63.1054
"1149","Strongylites stygius","species","Pliensbachian","Toarcian",190.8,174.1,87.529999,54.497002,96.68,65.24,"Coleoptera",19,17,82.9016,63.1054
"1396","Coleopteron","genus","Late Sinemurian","",196.5,189.6,-2.27,51.869999,10.68,39.11,"Coleoptera",20,19,5.6479,39.2556
"1404","Coleopteron","genus","Sinemurian","Aalenian",199.3,170.3,75.833336,25.183332,50.46,-21.55,"Coleoptera",20,17,37.9877,-23.7309
"1630","Phoroschizidae","family","Pliensbachian","",190.8,182.7,87.480003,43.125,104.82,58.19,"Coleoptera",19,18,91.1261,52.5863
"1674","Polyphaga","suborder","Pliensbachian","",190.8,182.7,87.480003,43.125,104.82,58.19,"Coleoptera",19,18,91.1261,52.5863
"1689","Coleoptera","order","Pliensbachian","",190.8,182.7,87.480003,43.125,104.82,58.19,"Coleoptera",19,18,91.1261,52.5863
"2153","Holcoptera giebeli","species","Hettangian","Sinemurian",201.3,190.8,-72.608002,41.979,-9.16,21.49,"Coleoptera",20,19,-16.8742,25.7419
"2155","Holcoptera giebeli","species","Hettangian","Sinemurian",201.3,190.8,-72.509003,42.603001,-9.22,22.11,"Coleoptera",20,19,-16.8387,26.3694
"2156","Mormolucoides articulatus","species","Hettangian","Sinemurian",201.3,190.8,-72.518501,42.605499,-9.23,22.11,"Coleoptera",20,19,-16.8466,26.3714
"2161","Polyphaga","suborder","Hettangian","Sinemurian",201.3,190.8,-72.595001,42.214001,-9.2,21.72,"Coleoptera",20,19,-16.8807,25.977
"2370","Metrorhynchites putativus","species","Sinemurian","",199.3,190.8,113.849998,28.014999,135.3,41.41,"Coleoptera",20,19,119.9502,35.456
"2371","Artinama qinghuoensis","species","Sinemurian","",199.3,190.8,113.945,28.065001,135.41,41.47,"Coleoptera",20,19,120.0399,35.5208
"2578","Notocupes","genus","Sinemurian","",199.3,190.8,117.470001,28.635,139.5,42.28,"Coleoptera",20,19,123.685,36.6486
"2909","Protagrypnus exoletus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"2910","Praelaterium problematicum","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"2911","Micragrypnites issykiensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"2912","Elaterocoleus oculatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,80.099,49.5909
"3192","Holcoptera schlotheimi","species","Hettangian","Sinemurian",201.3,190.8,-72.675003,41.966999,-9.21,21.46,"Coleoptera",20,19,-16.9285,25.7267
"3193","Holcoptera schlotheimi","species","Turneri","",196.5,189.6,-2.925,50.730999,10.81,37.91,"Coleoptera",20,19,5.489,38.0516
"3198","Holcoptera alisonae","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Coleoptera",20,19,5.4893,38.0506
"3200","Holcoptera giebeli","species","Obtusum","",196.5,189.6,-2.89,50.741001,10.83,37.92,"Coleoptera",20,19,5.5133,38.0665
"3201","Holcoptera alisonae","species","Obtusum","",196.5,189.6,-2.89,50.741001,10.83,37.92,"Coleoptera",20,19,5.5133,38.0665
"3205","Holcoptera giebeli","species","Turneri","",196.5,189.6,-2.925,50.730999,10.81,37.91,"Coleoptera",20,19,5.489,38.0516
"3206","Holcoptera giebeli","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Coleoptera",20,19,5.4868,38.0364
"3207","Holcoptera alisonae","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Coleoptera",20,19,5.4868,38.0364
"4102","Brevicula gradus","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Dermaptera",20,19,5.4893,38.0506
"9411","Brevicula gradus","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Dermaptera",20,19,5.4868,38.0364
"9511","Brevicula maculata","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Dermaptera",20,19,5.4868,38.0364
"10310","Dacryoderma teres","species","Obtusum","",196.5,189.6,-2.895,50.742001,10.82,37.92,"Dermaptera",20,19,5.5091,38.0668
"3059","Palaeobrachyceron nagatomii","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Diptera",19,18,82.9016,63.1054
"12411","Nadiptera anachrona","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"17711","Eoptychoptera spectra","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Diptera",20,19,5.5141,38.0585
"5342","Megarhyphus amberae","species","Turneri","",196.5,189.6,-2.948,50.717999,10.8,37.89,"Diptera",20,19,5.4749,38.0355
"5415","Oligophryne fungivoroides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"5421","Oligophryne britannica","species","Late Sinemurian","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Diptera",20,19,5.5141,38.0585
"5892","Crosaphididae","family","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6242","Rhaetofungivora reticulata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6252","Mesorhyphus rhaeticus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6262","Tipulodictya minima","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6271","Eopolyneura tenuinervis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6282","Musidoromima crassinervis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6292","Dictyotipula densa","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6301","Diplarchitipula multimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6313","Architendipes tshernovskiji","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6332","Rhaetomyia necopinata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6342","Pleciodictya modesta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6352","Protoligoneura fusicosta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6362","Palaeoplecia rhaetica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6382","Protoligoneura subcosta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6392","Prohesperinus defectivus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6401","Archipleciomima curta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6412","Mesopleciella phryneoides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6422","Archipleciofungivora binerva","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6432","Archipleciomima obtusipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6442","Mesopleciella longipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"6452","Protoplecia magna","species","Sinemurian","",199.3,190.8,77.199997,42.700001,87.56,57.7,"Diptera",20,19,80.099,49.5909
"770","Syndixa liasina","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11021","Architipula radiata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11031","Architipula turanica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11041","Architipula asiatica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11051","Protoligoneura mediicubitalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11061","Archipleciomima destructimedia","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11071","Pareopolyneura costalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11091","Rhaetofungivora radiimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11103","Diplarchitipula destructa","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"1111","Rhaetofungivora perreticulata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11131","Protoplecia magna","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11161","Rhaetofungivora maxima","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11221","Protoligoneura quadrimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11231","Protoligoneura subcostalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11271","Protorhyphus turanicus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"11281","Protoligoneura minor","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18212","Eoptychoptera aequidistans","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18221","Eoptychoptera vitrea","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18312","Dipterodictya tipuloides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18321","Paradictyodiptera trianalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18331","Hyperpolyneura phryganeoides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18341","Dyspolyneura longipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"18351","Diplopolyneura mirabilis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"23561","Mailotrichocera praedicta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,80.099,49.5909
"26481","Nannotanyderus oliviae","species","Turneri","",196.5,189.6,-2.948,50.717999,10.8,37.89,"Diptera",20,19,5.4749,38.0355
"8713","Mesobaetis sibirica","species","Early Jurassic","",201.3,174.1,87.735001,53.775002,96.12,68.87,"Ephemeroptera",20,17,83.8306,62.5091
"10213","Foliomimus imitans","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Ephemeroptera",19,18,82.9016,63.1054
"21713","Epeoromimus kazlauskasi","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Ephemeroptera",19,18,82.9016,63.1054
"15106","Fletcheriana jurassica","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,86.7886,54.2751
"16106","Plachutella exculpta","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,86.7886,54.2751
"17108","Martynovocossus strenus","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,86.7886,54.2751
"5817","Cicadocoris minutus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"5914","Cicadocoris parallelus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6015","Cicadocoris confinis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6115","Cicadocoris arcuatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6215","Cicadocoris complexus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6314","Cicadocoris conjunctus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6414","Olgamartynovia distincta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6515","Cicadocoris frater","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6714","Cicadocoris affinis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6814","Cicadocoris turanicus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"6915","Olgamartynovia beckermigdisovae","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"7014","Cicadocoris sogjutensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"7115","Olgamartynovia rigida","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"7413","Cicadocoris ignoratus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"7514","Olgamartynovia nana","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"7713","Cicadocoris similis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,80.099,49.5909
"36411","Paraprosbole rotruda","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"36510","Fulgoridiidae","family","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"36610","Neomeridium trifurcum","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"37110","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,5.4893,38.0506
"37212","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"37312","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Hemiptera",20,19,5.4932,38.0514
"37410","Neomeridium trifurcum","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,5.4893,38.0506
"37511","Pachymeridiidae","family","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"37812","Liassocorixa dorsetica","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"37912","Lethonectes naucoroides","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,5.5141,38.0585
"38312","Propreocoris maculatus","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,5.4893,38.0506
"38412","Liassocorixa dorsetica","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,5.4893,38.0506
"3855","Tarsabedus menkei","species","Obtusum","",196.5,189.6,-2.891,50.731998,10.83,37.92,"Hemiptera",20,19,5.5152,38.0576
"3862","Cycloscytina asiatica","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3872","Eofulgoridium kisylkiense","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3882","Eofulgoridium proximum","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3892","Fulgoropsis dubiosa","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3903","Procercopina asiatica","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3916","Cicadellopsis incerta","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"3923","Kisylia psylloides","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Hemiptera",19,18,76.0979,45.9565
"4181","Procercopina shawanensis","species","Hettangian","Sinemurian",201.3,190.8,86,44.174999,97.06,61.82,"Hemiptera",20,19,88.8679,53.214
"4191","Procercopina delicata","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,86.7886,54.2751
"7232","Cicadocoris kuzbasicus","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Hemiptera",19,18,82.9016,63.1054
