"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"304","Basiblattina conformis","species","Aptian","",125,113,129.610001,42.650002,140.08,43.25,"Blattodea",12,11,126.0113,47.8949
"346","Blattodea","order","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"352","Mesoblattina cretacea","species","Late Aptian","",122.46,112.03,97.800003,39.965,111.11,35.15,"Blattodea",12,11,94.8273,39.4181
"377","Elisama parallela","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"378","Archimesoblatta altera","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"379","Praeblattella dichotoma","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"380","Praeblattella ponomarenkoi","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"381","Elisama tsaganica","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"383","Blattodea","order","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"384","Archimesoblatta altera","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Blattodea",12,11,104.8562,55.9845
"390","Elisama grandis","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"392","Archimesoblatta piniformis","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"394","Brachymesoblatta arcuata","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"405","Praeblattella ponomarenkoi","species","Aptian","",125,113,99.133888,45.446667,110.78,41.07,"Blattodea",12,11,95.5252,46.0754
"406","Elisama tsaganica","species","Aptian","",125,113,99.133888,45.446667,110.78,41.07,"Blattodea",12,11,95.5252,46.0754
"407","Elisama parallela","species","Aptian","",125,113,99.133888,45.446667,110.78,41.07,"Blattodea",12,11,95.5252,46.0754
"408","Tarakanula shcherbakovi","species","Aptian","",125,113,99.133888,45.446667,110.78,41.07,"Blattodea",12,11,95.5252,46.0754
"409","Blattodea","order","Aptian","",125,113,99.133888,45.446667,110.78,41.07,"Blattodea",12,11,95.5252,46.0754
"412","Tarakanula shcherbakovi","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"427","Praeblattella zrnko","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Blattodea",12,11,95.5153,46.077
"452","Sinogramma reticularis","species","Aptian","",125,113,109.995003,41,121.87,38.16,"Blattodea",12,11,106.4097,42.718
"453","Laiyangia delicatula","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Blattodea",12,11,118.5577,40.5941
"454","Sinoblatta laiyangensis","species","Aptian","",125,113,120.785004,37.035,133.24,36.2,"Blattodea",12,11,118.5982,40.8682
"455","Sinoblatta laiyangensis","species","Aptian","",125,113,120.855003,37.014999,133.32,36.19,"Blattodea",12,11,118.6762,40.8614
"461","Isoptera","infraorder","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"468","Piniblattella vitimica","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Blattodea",12,11,104.8562,55.9845
"471","Piniblattella minuta","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Blattodea",12,11,104.8562,55.9845
"476","Praeblattella elegans","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Blattodea",12,11,104.8562,55.9845
"477","Grandocularis kurnubinsi","species","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Blattodea",11,10,30.4398,7.2088
"478","Ardatermes kudaludi","species","Albian","",113,100.5,35.540001,32.110001,42.99,12.73,"Blattodea",11,10,30.4398,7.2088
"531","Elisama hindwingnii","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"532","Ocelloblattula santanensis","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"536","Araripeblatta oliveirai","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"537","Araripeblatta bolzoni","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"538","Araripeblatta toledoi","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"539","Araripeblatta dornellesi","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"540","Araripeblatta simplex","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"541","Elisama extenuata","species","Albian","",113,100.5,128.634995,36.189999,137.76,37.31,"Blattodea",11,10,123.6112,44.2059
"542","Blattula hymena","species","Albian","",113,100.5,128.634995,36.189999,137.76,37.31,"Blattodea",11,10,123.6112,44.2059
"543","Mesoblattinidae","family","Albian","",113,100.5,128.634995,36.189999,137.76,37.31,"Blattodea",11,10,123.6112,44.2059
"544","Mesoblattina","genus","Albian","",113,100.5,128.110001,35.158001,137.84,36.2,"Blattodea",11,10,123.8626,43.1042
"545","Mesoblattinidae","family","Albian","",113,100.5,128.110001,35.158001,137.84,36.2,"Blattodea",11,10,123.8626,43.1042
"546","Mesoblattina","genus","Albian","",113,100.5,128.052002,35.082001,137.83,36.11,"Blattodea",11,10,123.8618,43.0146
"547","Mesoblattinidae","family","Albian","",113,100.5,128.052002,35.082001,137.83,36.11,"Blattodea",11,10,123.8618,43.0146
"548","Mesoblattinidae","family","Albian","",113,100.5,128.367996,35.75,137.76,36.82,"Blattodea",11,10,123.6801,43.7182
"549","Blattula","genus","Albian","",113,100.5,128.414993,35.869999,137.74,36.94,"Blattodea",11,10,123.6371,43.8402
"550","Mesoblattinidae","family","Albian","",113,100.5,128.414993,35.869999,137.74,36.94,"Blattodea",11,10,123.6371,43.8402
"551","Blattula","genus","Albian","",113,100.5,128.110001,35.158001,137.84,36.2,"Blattodea",11,10,123.8626,43.1042
"552","Mesoblattinidae","family","Albian","",113,100.5,128.154999,35.220001,137.85,36.27,"Blattodea",11,10,123.861,43.1762
"554","Mesoblattina fiuzai","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"555","Mesoblattina damianii","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"556","Mesoblattina martinsnetoi","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"557","Mesoblattinopsis candidoi","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"558","Mesoblattinopsis natani","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"559","Mesoblattellina cretacea","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"578","Liberiblattinidae","family","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Blattodea",12,11,-10.1354,-10.5284
"588","Habroblattula laiyangensis","species","Aptian","",125,113,120.669998,36.775002,133.21,35.92,"Blattodea",12,11,118.5577,40.5941
"594","Ithytermes montoyai","species","Late Albian","",105.3,99.6,-2.72,42.639999,15.72,39.13,"Blattodea",11,10,5.712,31.6836
"595","Isoptera","infraorder","Early Albian","",112.03,109,-4.447222,43.305557,19.8,38.27,"Blattodea",11,11,4.6553,32.7977
"634","Meiatermes cretacicus","species","Late Aptian","",122.46,112.03,-39.688999,-7.112,2.6,-4.98,"Blattodea",12,11,-10.1248,-10.515
"635","Meiatermes","genus","Late Aptian","",122.46,112.03,-39.688999,-7.112,2.6,-4.98,"Blattodea",12,11,-10.1248,-10.515
"636","Perlucipecta aurea","species","Barremian","Aptian",129.4,113,124.419998,40.075001,135.04,39.94,"Blattodea",13,11,121.4105,44.4801
"638","Habroblattula drepanoides","species","Barremian","Aptian",129.4,113,124.419998,40.075001,135.04,39.94,"Blattodea",13,11,121.4105,44.4801
"649","Spinaeblattina baekthoensis","species","Barremian","Aptian",129.4,113,124.419998,40.075001,135.04,39.94,"Blattodea",13,11,121.4105,44.4801
"651","Ptiloteuthis foliatus","species","Albian","",113,100.5,-122.563553,40.462139,-74.61,46.76,"Blattodea",11,10,-76.9956,41.7074
"680","Praeblattella solus","species","Late Jurassic","Early Cretaceous",163.5,100.5,69.900002,41.799999,81.23,32.22,"Blattodea",16,10,69.188,37.4022
"23101","Coleoptera","order","Late Hauterivian","Aptian",136.4,113,136.883331,36.049999,145.07,45.15,"Coleoptera",14,11,133.7889,48.4655
"2872","Coleoptera","order","Late Aptian","",122.46,112.03,145.97998,-38.575363,130.68,-83.32,"Coleoptera",12,11,128.0259,-72.68
"4811","Andakhudukia ponomarenkoi","species","Aptian","",125,113,101.839996,45.389999,113.25,41.48,"Coleoptera",12,11,98.2,46.518
"5011","Cretopoena gratshevi","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,96.7872,46.9897
"5111","Cretofalselaterium baiankhongoricum","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,96.7872,46.9897
"9210","Cucujidae","family","Late Albian","",105.3,99.6,-0.815,40.799999,16.53,36.89,"Coleoptera",11,10,6.4096,29.4373
"9310","Mongolocar orcinus","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,96.7872,46.9897
"9410","Palaeocar princeps","species","Aptian","",125,113,100.68,46.099998,111.97,41.97,"Coleoptera",12,11,96.7872,46.9897
"9710","Baissacar passarius","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"103","Cionocoleus magicus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"104","Lupicupes trachylaenus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"10510","Monticupes surrectus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"10710","Monticupes fentaiensis","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"10810","Diluticupes impressus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"10910","Penecupes rapax","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"11010","Latocupes jiensis","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"11110","Longaevicupes macilentus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"11210","Atalosyne sinuolata","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"22310","Cratomacer immersus","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"22410","Cratomacer ephippiger","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"22610","Davidibelus cearensis","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"22710","Martinsnetoa dubia","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"22810","Axelrodiellus ruptus","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"22910","Brasilnemonyx zherichini","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"23210","Aethocarabus levigata","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23310","Protorabus polyphlebius","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23410","Denudirabus exstrius","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23510","Caraboidea","superfamily","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23610","Cretohelophorus yanensis","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23710","Eotenebroides tumoculus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"23910","Chinocimberis longidigitatus","species","Late Aptian","",122.46,112.03,116.080002,39.799999,128.25,37.72,"Coleoptera",12,11,112.9237,42.6931
"273","Arariperhinus monnei","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"281","Pollostelater baissensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"282","Cryptocoelus lukashevichae","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"283","Cryptocoelus sinitshenkovae","species","Aptian","",125,113,112.82,53.200001,120.12,50.93,"Coleoptera",12,11,105.6547,56.0222
"284","Cryptocoelus shcherbakovi","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"285","Cryptocoelus dolini","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"286","Cryptocoelus baissensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"30210","Cratoatractocerus grimaldii","species","Late Aptian","",122.46,112.03,-39.700001,-7.125,2.59,-4.99,"Coleoptera",12,11,-10.1354,-10.5284
"30410","Protanaides sibiricus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"3642","Baissophytum convexum","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"3657","Baissopsis ampla","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"463","Belidae","family","Late Albian","",105.3,99.6,-0.695,45.935001,17.26,42.97,"Coleoptera",11,10,6.7488,35.3447
"5212","Sphaerosyne globosa","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"6631","Avitortor primitivus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"6871","Karadromeus mongolicus","species","Aptian","",125,113,101.839996,45.389999,113.25,41.48,"Coleoptera",12,11,98.2,46.518
"6901","Eodromeus dissectus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"692","Eodromeus major","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"711","Cretorabus capitatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"712","Cretorabus latus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"714","Conjunctia prodroma","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"715","Carabites vitimensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"725","Helophorus (Mesohelophorus) palaeosibiricus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"728","Paraspercheus vitimensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"731","Antemnacrassa sulcata","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"732","Avitortor leptoscelis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"733","Antemnacrassa vitimensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"734","Lithoscarabaeus baissensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"738","Proteroscarabaeus yeni","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"739","Holcorobeus vittatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"741","Antemnacrassa picturata","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"745","Acanthocnemoides sukatshevae","species","Albian","Early Cenomanian",113,93.5,102.889999,72.18,107.8,69.06,"Coleoptera",11,9,77.4766,71.4525
"778","Cretonanophyes longirostris","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"779","Cretotaenia pallida","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"780","Mesydra elongata","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"782","Cretogeotrupes convexus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"787","Baissorhynchus tarsalis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"788","Slonik sibiricus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"789","Meligethiella soroniiformis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"790","Scraptiomima brachycornis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"795","Pseudonemonyx stupendus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"797","Cretonemonyx profligatus","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"798","Cretonemonyx longirostris","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"803","Oxycorynoides (Oxycorynoides) gurvanensis","species","Aptian","",125,113,93.948997,46.377998,105.84,41.13,"Coleoptera",12,11,90.1576,46.0245
"806","Distenorrhinus (Buryatnemonyx) gratshevi","species","Aptian","",125,113,103.627197,50.350101,113.09,46.58,"Coleoptera",12,11,97.8789,51.6162
"826","Gratshevbelus erici","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,6.7497,35.3447
"846","Paleoripiphorus deploegi","species","Late Albian","",105.3,99.6,-0.694,45.935001,17.26,42.97,"Coleoptera",11,10,6.7497,35.3447
"898","Cretohelophorus cupedoides","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"899","Laetopsia baissensis","species","Aptian","",125,113,112.089996,53.299999,119.42,50.9,"Coleoptera",12,11,104.8562,55.9845
"900","Laetopsia mongolica","species","Aptian","",125,113,107.922997,44.716,119.05,41.9,"Coleoptera",12,11,103.2369,46.3957
"917","Mongoligena popovi","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"918","Mongoligena curta","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"919","Mongoligena vulgata","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"920","Mongolobuprestis gratiosus","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"921","Paramongoligena transversicollis","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"922","Paleas maculipennis","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"923","Cretocrassisoma indistinctum","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"924","Cretoelegantella ponomarenkoi","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"925","Stigmoderimorpha rasnitsyni","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
"926","Umerata mirabilis","species","Aptian","",125,113,99.125,45.450001,110.77,41.07,"Coleoptera",12,11,95.5153,46.077
