"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"192","Blattodea","order","Ladinian","",242,237,10.5,43.700001,32.11,16.03,"Blattodea",24,24,20.186,5.5223
"264","Blattodea","order","Aegean","Bithynian",247.2,242,20.382,51.011002,35.99,31.46,"Blattodea",25,24,23.0619,20.3396
"294","Anusoblatta recta","species","Longobardian","",242,235,109.027,35.224998,116,16.4,"Blattodea",24,24,86.7908,39.1097
"305","Cathayiblatta longata","species","Longobardian","",242,235,109.027,35.224998,116,16.4,"Blattodea",24,24,86.7908,39.1097
"449","Sardyoblattina kimurai","species","Carnian","",237,228,131.169998,34.185001,134.63,17.8,"Blattodea",24,23,109.9101,41.1663
"450","Blattodea","order","Carnian","",237,228,131.169998,34.185001,134.63,17.8,"Blattodea",24,23,109.9101,41.1663
"451","Pedinoblatta ishidae","species","Carnian","",237,228,131.169998,34.185001,134.63,17.8,"Blattodea",24,23,109.9101,41.1663
"516","Hermosablatta pygmaea","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Blattodea",24,23,-39.3357,-48.9977
"553","Blattodea","order","Bithynian","",247.2,242,6.78,51.966,26.19,30.17,"Blattodea",25,24,14.7321,17.1396
"659","Blattodea","order","Aegean","",247.2,242,2.4745,39.661999,NA,NA,"Blattodea",25,24,14.9433,4.2829
"2961","Coleoptera","order","Carnian","Norian",237,208.5,18.275557,50.665833,27.93,33.11,"Coleoptera",24,21,22.0532,19.3454
"3562","Platycrossos caroli","species","Carnian","",237,228,15.03,47.847,35.99,16.02,"Coleoptera",24,23,25.1625,7.1651
"3633","Hydrobiites handlirschi","species","Carnian","",237,228,15.03,47.847,35.99,16.02,"Coleoptera",24,23,25.1625,7.1651
"3741","Ademosyne polyzetete","species","Carnian","",237,228,15.03,47.847,35.99,16.02,"Coleoptera",24,23,25.1625,7.1651
"3827","Diarcuipenna bennettitophila","species","Carnian","",237,228,15.03,47.847,35.99,16.02,"Coleoptera",24,23,25.1625,7.1651
"3911","Polyphaga","suborder","Carnian","",237,228,15.03,47.847,35.99,16.02,"Coleoptera",24,23,25.1625,7.1651
"4010","Pseudobuprestites pterophylli","species","Carnian","",237,228,9.52,47.139999,26.51,26.85,"Coleoptera",24,23,21.6683,8.7071
"4110","Pseudocurculionites prodromus","species","Carnian","",237,228,9.52,47.139999,26.51,26.85,"Coleoptera",24,23,21.6683,8.7071
"5311","Coleoptera","order","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Coleoptera",24,23,-7.7689,-68.1295
"11410","Tetracoleus tshalyshevi","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"11510","Tetracoleus minimus","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"11610","Schizocoleus septentrionalis","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"11710","Stegosyne borealis","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"118","Pseudochrysomelites anser","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"119","Pseudochrysomelites planus","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"12010","Pseudochrysomelites dilatatus","species","Anisian","",247.2,242,62.389801,68.361,48.57,56.48,"Coleoptera",25,24,23.8014,46.8389
"24610","Elateridium angustius","species","Pelsonian","Illyrian",247.2,242,150.755005,-34.087002,109.35,-76.82,"Coleoptera",25,24,130.9612,-61.4558
"24710","Adelidium cordatum","species","Pelsonian","Illyrian",247.2,242,150.755005,-34.087002,109.35,-76.82,"Coleoptera",25,24,130.9612,-61.4558
"24810","Metrorhynchites grandis","species","Pelsonian","Illyrian",247.2,242,150.755005,-34.087002,109.35,-76.82,"Coleoptera",25,24,130.9612,-61.4558
"24910","Ademosyne wianamattensis","species","Pelsonian","Illyrian",247.2,242,150.729996,-34.040001,109.4,-76.77,"Coleoptera",25,24,130.9311,-61.4065
"267","Elateridium wianamattense","species","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"2682","Metrorhynchites sydneiensis","species","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"269","Etheridgea petrica","species","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"270","Metrorhynchites dunstani","species","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"271","Curculionidae","family","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"272","Coleoptera","order","Pelsonian","Illyrian",247.2,242,151.188995,-33.911999,111.08,-76.9,"Coleoptera",25,24,131.7528,-61.3275
"3057","Obrienia kuscheli","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"30610","Obrienia ingurgata","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"3073","Obrienia illaetabilis","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"3095","Guillermia lecticula","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"31010","Madygenorhynchus multifidus","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"313","Obrieniidae","family","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"314","Obrieniidae","family","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"3509","Coleoptera","order","Carnian","",237,228,9.99,49.790001,25.94,29.47,"Coleoptera",24,23,17.6125,16.0378
"35310","Delpuentesyne menendezi","species","Longobardian","",242,235,-69.230003,-32.941113,-28.42,-37.22,"Coleoptera",24,24,-40.3492,-52.8059
"35410","Ademosyne speciosa","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Coleoptera",24,23,-7.7689,-68.1295
"35510","Moltenocupes townrowi","species","Carnian","",237,228,29.5,-29.5,2.03,-52.75,"Coleoptera",24,23,0.3418,-68.0601
"3563","Ademosyne speciosa","species","Carnian","",237,228,29.5,-29.5,2.03,-52.75,"Coleoptera",24,23,0.3418,-68.0601
"3572","Ademosyne prisca","species","Carnian","",237,228,29.5,-29.5,2.03,-52.75,"Coleoptera",24,23,0.3418,-68.0601
"358","Umkomaasia depressa","species","Carnian","",237,228,29.459999,-29.540001,1.94,-52.76,"Coleoptera",24,23,0.2033,-68.0718
"3591","Pseudosilphites natalensis","species","Carnian","",237,228,29.459999,-29.540001,1.94,-52.76,"Coleoptera",24,23,0.2033,-68.0718
"3601","Coleoptera","order","Late Triassic","",237,201.3,29.049999,-28.566668,10.1,-51.82,"Coleoptera",24,20,0.9348,-67.0728
"36110","Coleoptera","order","Late Triassic","",237,201.3,29.5,-29.5,9.94,-52.82,"Coleoptera",24,20,0.3418,-68.0601
"36210","Moltenocupes townrowi","species","Carnian","",237,228,28,-31.533333,-1.82,-53.43,"Coleoptera",24,23,-5.8662,-68.8416
"3636","Ademosyne reducta","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Coleoptera",24,23,-7.7689,-68.1295
"3672","Ademosyne","genus","Bithynian","",247.2,242,9.8999,50.125702,28.86,28.81,"Coleoptera",25,24,17.4045,16.3137
"3685","Meseumolpites","genus","Bithynian","",247.2,242,9.8999,50.125702,28.86,28.81,"Coleoptera",25,24,17.4045,16.3137
"371","Ademosyne","genus","Longobardian","",242,235,10.336,50.034,27.92,29.77,"Coleoptera",24,24,17.7083,16.3552
"37210","Coleoptera","order","Longobardian","",242,235,10.41,50.099998,27.96,29.85,"Coleoptera",24,24,17.7221,16.4354
"4681","Coleoptera","order","Longobardian","",242,235,109.027,35.224998,116,16.4,"Coleoptera",24,24,86.7908,39.1097
"4761","Cupesia serricornia","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4771","Cupesia sepulta","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4791","Lithocupes punctatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4801","Lithocupes gigas","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"481","Rhabdocupes baculatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4821","Rhabdocupes baculatus","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"4831","Notocupes laticella","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"484","Notocupes rostratus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4851","Notocupes tenuis","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"4891","Notocupes oxypygus","species","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Coleoptera",24,23,62.3107,44.6587
"5041","Kirghizocupes proporeius","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5051","Kirghizocupes indistinctus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5061","Dolichosyne confragosa","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5071","Dolichosyne confragosa","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"5091","Dolichosyne sulcata","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5102","Dolichosyne rostrata","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5141","Ademosyne bacca","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5151","Ademosyne elliptica","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5161","Ademosyne kirghizica","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5181","Cephalosyne capitata","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5231","Tricoleus punctatus","species","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Coleoptera",24,23,62.3107,44.6587
"5241","Tricoleus incertus","species","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Coleoptera",24,23,62.3107,44.6587
"5251","Tricoleodes acutus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"526","Tricoleodes longus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"527","Sogdelytron latum","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"5281","Hadeocoleus gigas","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"529","Hadeocoleus pelopius","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"530","Hadeocoleus catachtonius","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5341","Hadeocoleus catachtonius","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"535","Hadeocoleodes calus","species","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Coleoptera",24,23,62.3107,44.6587
"5361","Pesus prognathus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5371","Triassocoleus sulcatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5381","Triassocoleus tortulosus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5401","Salebroferus confragosus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5412","Salebroferus asper","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5451","Salebroferus confragosus","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"5491","Lethocoleus sternalis","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5501","Schizophorinus punctatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5512","Schizophoroides rugosus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5521","Schizophoroides glaber","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5531","Schizophoroides tuberculatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5541","Praesagus capitatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5551","Thnesidius xyphophorus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5561","Thnesidius ovatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5601","Schizophoroides tuberculatus","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"5621","Catabrycus hoplites","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"563","Avocatinus elongatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"565","Catinoides rotundatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"566","Triassocatinius brachynotus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5671","Macrocatinius brachycephalus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"5681","Triassocatinius glabratus","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"5791","Ademosyne arcucciae","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"5801","Ademosyne arcucciae","species","Carnian","",237,228,-67.543999,-29.785,-26.04,-35.95,"Coleoptera",24,23,-37.9346,-51.1023
"5812","Ademosyne arcucciae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"5841","Ademosyne arcucciae","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-39.3357,-48.9977
"586","Ademosyne elongatus","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"5871","Ademosyne elongatus","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"5881","Ademosyne hexacostata","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"5891","Ademosyne hexacostata","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"590","Ademosyne punctuada","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"591","Ademosyne punctuada","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"5921","Ademosyne punctuada","species","Carnian","",237,228,-67.543999,-29.785,-26.04,-35.95,"Coleoptera",24,23,-37.9346,-51.1023
"5931","Argentinosyne frenguellii","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"5941","Argentinosyne frenguellii","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"5951","Argentinosyne gonaldiae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"598","Argentinosyne gualoensis","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"5991","Argentinosyne rugosa","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6012","Argentinosyne losrastrosensis","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6021","Argentinosyne losrastrosensis","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"6031","Permosynidae","family","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6041","Argentinocupes pulcher","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6051","Argentinocupes abdalai","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6061","Gemelina triangularis","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"6071","Gemelina triangularis","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-39.3357,-48.9977
"608","Cardiosyne obesa","species","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"6091","Cardiosyne obesa","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"6111","Cardiosyne elegans","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Coleoptera",24,23,-37.7049,-49.9445
"615","Coleoptera","order","Carnian","",237,228,-67.543999,-29.785,-26.04,-35.95,"Coleoptera",24,23,-37.9346,-51.1023
"616","Coleoptera","order","Carnian","",237,228,-67.555,-29.752001,-26.06,-35.92,"Coleoptera",24,23,-37.9426,-51.0683
"6221","Argentinosyne duraznoensis","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Coleoptera",24,23,-40.2247,-52.9574
"6231","Argentinosyne bonapartei","species","Carnian","",237,228,-67.816666,-29.833332,-26.33,-36.01,"Coleoptera",24,23,-37.7621,-49.8895
"6241","Argentinocupes pulcher","species","Carnian","",237,228,-67.816666,-29.833332,-26.33,-36.01,"Coleoptera",24,23,-37.7621,-49.8895
"6261","Triaplus macroplatus","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"6281","Triaplidae","family","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"6291","Triaplus laticoxa","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"631","Triaplus laticoxa","species","Ladinian","",242,237,70.199997,40,79.94,38.38,"Coleoptera",24,24,60.181,36.5001
"6651","Sogdodromeus altus","species","Ladinian","",242,237,70.254997,40.029999,79.97,38.43,"Coleoptera",24,24,60.1842,36.5518
"720","Peltosyne triassica","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"982","Platycupes dolichocerus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"983","Platycupes pusillus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"984","Platycupes reticulatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"985","Triadocupes ferghanensis","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"986","Triadocupes latus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"987","Triadocupes ellipticus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"988","Pterocupes antennatus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"989","Pterocupes leptocerus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"990","Cupesia monilicornia","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"991","Kirghizocupes cellulosus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"992","Rhabdocupes longus","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
"993","Rhabdocupes minor","species","Ladinian","",242,237,70.209999,40.055,79.91,38.43,"Coleoptera",24,24,60.1332,36.5402
