"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"156","Blattula elongata","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Blattodea",19,18,77.6308,42.7923
"157","Blattula","genus","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Blattodea",19,18,77.6308,42.7923
"158","Kokandoblattina analis","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Blattodea",19,18,77.6308,42.7923
"159","Blattodea","order","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Blattodea",19,18,77.6308,42.7923
"175","Mesoblattina mongolica","species","Toarcian","",182.7,174.1,92.800003,48.5,106.97,58.51,"Blattodea",18,17,94.854,55.4325
"176","Mesoblattinidae","family","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Blattodea",18,17,99.4583,62.3936
"198","Blattula geinitzi","species","Early Toarcian","",183,182,12.105,53.615002,26.64,44.67,"Blattodea",18,18,19.4391,43.0468
"245","Ophismoblatta sibirica","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Blattodea",18,17,99.4583,62.3936
"246","Blattodea","order","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Blattodea",18,17,99.4583,62.3936
"268","Blattula intercalata","species","Early Toarcian","",183,182,12.105,53.615002,26.64,44.67,"Blattodea",18,18,19.4391,43.0468
"293","Mesoblattinidae","family","Toarcian","",182.7,174.1,115.230003,-30.26,68.87,-38.44,"Blattodea",18,17,56.3144,-38.8731
"301","Blattula langfeldti","species","Falciferum","",183,182,10.26,53.764999,25.14,44.4,"Blattodea",18,18,17.9392,42.9351
"302","Mesoblattina multivenosa","species","Pliensbachian","",190.8,182.7,110.614998,30.959999,132.74,40.6,"Blattodea",19,18,116.291,35.1225
"308","Elisamoides cantabillingensis","species","Toarcian","",182.7,174.1,115.230003,-30.26,68.87,-38.44,"Blattodea",18,17,56.3144,-38.8731
"309","Kurablattina mintajaensis","species","Toarcian","",182.7,174.1,115.230003,-30.26,68.87,-38.44,"Blattodea",18,17,56.3144,-38.8731
"310","Blattula willmotti","species","Toarcian","",182.7,174.1,115.230003,-30.26,68.87,-38.44,"Blattodea",18,17,56.3144,-38.8731
"311","Blattodea","order","Toarcian","",182.7,174.1,115.230003,-30.26,68.87,-38.44,"Blattodea",18,17,56.3144,-38.8731
"361","Mesoblattina protypa","species","Toarcian","Aalenian",182.7,170.3,111.889999,26.49,134.08,32.07,"Blattodea",18,17,118.9018,31.0666
"366","Blattula ctinoida","species","Toarcian","Aalenian",182.7,170.3,111.889999,26.49,134.08,32.07,"Blattodea",18,17,118.9018,31.0666
"368","Mesoblattina multivenosa","species","Toarcian","Aalenian",182.7,170.3,111.889999,26.49,134.08,32.07,"Blattodea",18,17,118.9018,31.0666
"663","Blattodea","order","Toarcian","",182.7,174.1,89.050003,43.275002,105.85,52.71,"Blattodea",18,17,93.5874,49.6443
"5811","Artematopodites insculptus","species","Toarcian","",182.7,174.1,85.860001,43.91,101.92,52.52,"Coleoptera",18,17,89.8972,49.5158
"12310","Amphoxyne lineata","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"12410","Aposphinctus conservatus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"12510","Prosynactus gracilis","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"12610","Amphoxyne minuta","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"12710","Coreoeicos dilatatus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"12910","Sphaerocantharis striata","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13010","Prosynactus scissus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13110","Rhysopsalis distorta","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13210","Aposphinctus striatus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13310","Syntomopterus latus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13510","Tolype rotundata","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13610","Prosynactus procerus","species","Early Toarcian","",183,182,10.739,52.352001,26.23,43.19,"Coleoptera",18,18,18.7576,41.6264
"13710","Aptilotitus capitecarens","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"13810","Brachylaimon striatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"13910","Diatrypamene angulocollis","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14010","Diplocelides minutus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14110","Peridosoma praecisum","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14210","Prosynactus scissus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14310","Gastroratus dispertitus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14410","Grasselites pusillus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"145","Leptosolenophorus brevicollis","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14710","Mesoncus striatulus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"14910","Prosynactus gracilis","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15010","Metanastes denudatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15110","Omogongylus ovatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15310","Pholipheron articulatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15410","Pleuralocista insculpta","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15510","Rhomaleus ornatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15610","Scalopoides inscissus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15710","Sideriosemion punctolineatum","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15810","Tripsalis praecisa","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"15910","Trochiscites capitapertus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16010","Amblycephalonius tenuistriatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16110","Camaricopterus ovalis","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16310","Amphoxyne minuta","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16610","Aposphinctus conservatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16710","Sphaerocantharis defossa","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"16810","Sphaerocantharis striata","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"170","Zetemenos sexlineatus","species","Early Toarcian","",183,182,10.588,52.356998,26.11,43.16,"Coleoptera",18,18,18.636,41.6102
"17110","Apiopyrenides trigeminus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17210","Auchenophorites sculpturatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17310","Amblycephalonius tenuistriatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17410","Brachytrachelites striatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17510","Prosynactus gracilis","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17610","Diachoristes collinus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17710","Diatrypamene excavata","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"17810","Dicyphelus concameratus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"179","Diphymation corrosum","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18010","Diplothece scissa","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18110","Prosynactus procerus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18210","Entomocantharus convexus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18310","Episcepes rotundatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"184","Eurynotellus brevicollis","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"185","Eurysphinctus latesulcatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18610","Eusarcantarus compactus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18710","Gastrodelus decapitatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"18810","Aposphinctus striatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"189","Laimocenos striatogranulatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"190","Leptomites procerus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"191","Loxocamarotus virgatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"19210","Amphoxyne minuta","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"19310","Macrotrachelites longus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"194","Melanocantharis bicornuta","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"195","Mesotylites marginatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"196","Ooidellus denudatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"197","Ooperiglyptus contractus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"19810","Opiselleipon gravis","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"199","Oxycephalites curculioides","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20010","Parnosoma detectum","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"201","Proheuristes striatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"203","Sphaericites concameratus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20410","Tetragonides magnus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20510","Prosynactus scissus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20610","Trichelepturgetes procerus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20810","Trochmalus compressus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"20910","Amphoxyne lineata","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"21010","Ooperioristus applanatus","species","Early Toarcian","",183,182,10.615,52.314999,26.15,43.13,"Coleoptera",18,18,18.6703,41.573
"21110","Prosynactus gracilis","species","Early Toarcian","",183,182,10.68,52.27,26.23,43.1,"Coleoptera",18,18,18.7357,41.5383
"21210","Pholipheron armatus","species","Early Toarcian","",183,182,10.68,52.27,26.23,43.1,"Coleoptera",18,18,18.7357,41.5383
"21310","Phytoplesion ovatus","species","Early Toarcian","",183,182,10.68,52.27,26.23,43.1,"Coleoptera",18,18,18.7357,41.5383
"21410","Hydroicetes affictus","species","Early Toarcian","",183,182,10.68,52.27,26.23,43.1,"Coleoptera",18,18,18.7357,41.5383
"21510","Apicasia inolata","species","Early Toarcian","",183,182,10.1348,52.050598,25.91,42.77,"Coleoptera",18,18,18.3678,41.2488
"21610","Palaeotrachys laticollis","species","Early Toarcian","",183,182,10.1348,52.050598,25.91,42.77,"Coleoptera",18,18,18.3678,41.2488
"21710","Megachorites brevicollis","species","Early Toarcian","",183,182,10.891,52.360001,26.34,43.23,"Coleoptera",18,18,18.8761,41.6554
"388","Gyrinidae","family","Falciferum","",183,182,5.907,49.567001,23.72,39.52,"Coleoptera",18,18,15.6565,38.2561
"389","Cretotortor","genus","Falciferum","",183,182,5.907,49.567001,23.72,39.52,"Coleoptera",18,18,15.6565,38.2561
"4961","Notocupes crassus","species","Toarcian","",182.7,174.1,70.5,40.029999,87.77,44.86,"Coleoptera",18,17,76.1221,42.191
"4971","Notocupes crassus","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,77.6308,42.7923
"500","Eurydictyon conspicuum","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,77.6308,42.7923
"5012","Allophalerus aphaleratus","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,77.6308,42.7923
"5221","Petrosyne liassica","species","Pliensbachian","",190.8,182.7,72.128998,40.25,87.75,51.56,"Coleoptera",19,18,77.6308,42.7923
"6341","Timarchopsis aquaticus","species","Toarcian","",182.7,174.1,103.989998,52.630001,117.93,64.9,"Coleoptera",18,17,105.0036,61.7317
"6381","Timarchopsis latus","species","Toarcian","",182.7,174.1,70.425003,39.98,87.72,44.79,"Coleoptera",18,17,76.0697,42.1254
"6491","Stygeonectes jurassicus","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"6641","Angarogyrus minimus","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1068","Cupedites minutissimus","species","Toarcian","",182.7,174.1,92.713997,55.966,100.4,65.32,"Coleoptera",18,17,89.3107,62.3342
"1070","Mesogyrus sibiricus","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Coleoptera",19,18,84.9892,59.7797
"1072","Liadytidae","family","Toarcian","",182.7,174.1,92.800003,48.5,106.97,58.51,"Coleoptera",18,17,94.854,55.4325
"1073","Liadytes major","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1075","Carabopteron rugosum","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1080","Chimaerocoleus aenigma","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.497002,95.31,62.09,"Coleoptera",18,17,84.9892,59.7797
"1082","Memptus redtenbacheri","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1090","Memptus ganglbaueri","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1091","Memptus ganglbaueri","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1094","Memptus ganglbaueri","species","Toarcian","",182.7,174.1,92.713997,55.966,100.4,65.32,"Coleoptera",18,17,89.3107,62.3342
"1095","Memptus handlirschi","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1096","Memptus handlirschi","species","Pliensbachian","Toarcian",190.8,174.1,87.529999,54.497002,96.68,65.24,"Coleoptera",19,17,84.9892,59.7797
"1097","Memptus handlirschi","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1098","Memptus handlirschi","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1099","Memptus handlirschi","species","Toarcian","",182.7,174.1,92.800003,48.5,106.97,58.51,"Coleoptera",18,17,94.854,55.4325
"1103","Memptus handlirschi","species","Toarcian","",182.7,174.1,92.713997,55.966,100.4,65.32,"Coleoptera",18,17,89.3107,62.3342
"1106","Ochtebiites minor","species","Pliensbachian","",190.8,182.7,87.529999,54.497002,95.26,68.76,"Coleoptera",19,18,84.9892,59.7797
"1107","Hydrophilidae","family","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1112","Elateriformia","infraorder","Toarcian","Aalenian",182.7,170.3,87.529999,54.497002,95.31,62.09,"Coleoptera",18,17,84.9892,59.7797
"1113","Elateriformia","infraorder","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1114","Elateriformia","infraorder","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1115","Hydrobiites bellus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1116","Hydrobiites bellus","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1118","Hydrobiites crassus","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1122","Hydrobiites convexus","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1124","Angarolarva aquatica","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1130","Glaphyropterodes sibiricus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1131","Glaphyropterodes sibiricus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.497002,95.31,62.09,"Coleoptera",18,17,84.9892,59.7797
"1132","Adephaga","suborder","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1135","Dinoharpalus rugosus","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1137","Keleusticus acutus","species","Toarcian","",182.7,174.1,92.800003,48.5,106.97,58.51,"Coleoptera",18,17,94.854,55.4325
"1143","Platycrossos punctatus","species","Toarcian","Aalenian",182.7,170.3,86.224998,54.794998,93.59,62,"Coleoptera",18,17,83.379,59.742
"1145","Chimaerocoleites punctatus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1146","Chimaerocoleites parvulus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1148","Chimaerocoleites seriatus","species","Toarcian","Aalenian",182.7,170.3,86.224998,54.794998,93.59,62,"Coleoptera",18,17,83.379,59.742
"1149","Strongylites stygius","species","Pliensbachian","Toarcian",190.8,174.1,87.529999,54.497002,96.68,65.24,"Coleoptera",19,17,84.9892,59.7797
"1150","Strongylites stygius","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
"1152","Strongulites latus","species","Toarcian","",182.7,174.1,92.713997,55.966,100.4,65.32,"Coleoptera",18,17,89.3107,62.3342
"1154","Allognosis nitens","species","Toarcian","",182.7,174.1,100.309998,54.169998,111.72,65.52,"Coleoptera",18,17,99.4583,62.3936
"1156","Allognosis striatus","species","Toarcian","Aalenian",182.7,170.3,87.529999,54.490002,95.32,62.08,"Coleoptera",18,17,84.9949,59.7733
"1160","Dzeregia striata","species","Toarcian","",182.7,174.1,92.800003,48.5,106.97,58.51,"Coleoptera",18,17,94.854,55.4325
"1162","Dzeregia striata","species","Toarcian","Aalenian",182.7,170.3,100.309998,54.169998,110.73,65.05,"Coleoptera",18,17,99.4583,62.3936
